subject_id,label,factor_1,factor_2,factor_3,factor_4,factor_5,method
T012374,FIN/EST,-0.06146716736547,0.2016149211239517,-1.4686589336999298,1.6035016507170363,0.5651345275932514,MEFISTO
T012389,FIN/EST,-0.2422243760059922,-0.7654047495124281,1.1553320244304826,-1.821690502127988,0.255582573166664,MEFISTO
T012983,FIN/EST,-1.2033337512616646,-0.3633113717515429,-0.7679253109491875,-0.7016131019157056,1.0403535728203654,MEFISTO
T013828,FIN/EST,-0.2172114150316376,-0.0934914691815363,-1.3740144614638212,-0.8708451272589276,0.5784562392311029,MEFISTO
T014806,FIN/EST,0.6979355523857763,0.3716379012160629,0.7381183533153719,-0.1421754921543099,-0.3178176149481251,MEFISTO
T014827,FIN/EST,-0.3520901068256153,-0.6562438091337469,0.0970316415717058,0.4917207856206373,0.3465820888753225,MEFISTO
T016234,FIN/EST,-0.4484560315800481,0.1460913585155084,-0.2651742360096691,-0.5207219549917784,1.065711290103282,MEFISTO
T017394,FIN/EST,0.4812676520530956,-0.1959370648636168,-0.6337470302704326,-0.8357251340544178,0.3716277305103617,MEFISTO
T017419,FIN/EST,-1.247863366903217,-0.6253627548194378,0.3332900122864339,0.3486734818379928,0.4296961384554563,MEFISTO
T019850,FIN/EST,0.12944676927159,0.0197764049503291,-1.5758363594887617,0.7622200075783294,-0.0326145736680178,MEFISTO
T019852,FIN/EST,-0.7816638685231826,-0.7692631575208434,0.0304668790504921,-0.5608753803841029,-0.4643171935347628,MEFISTO
T021076,FIN/EST,1.0406710305427986,-0.6178908860470211,-0.2765846460936731,-1.3340883559336103,-1.4484660819962467,MEFISTO
T026211,FIN/EST,-0.7354861304035503,-0.3130972323571222,-0.0841047628754325,0.1063224675148637,0.8592847691347124,MEFISTO
T029687,FIN/EST,-0.0795951479118301,-1.0175110998622423,-1.0146934944078212,0.2747737662876832,0.1256061137774123,MEFISTO
