method,feature_id,kingdom,phylum,class,order,family,genus,factor_1,factor_2,factor_3,factor_4,factor_5
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Unknown_012,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Unknown_012,0.0838908640532964,0.1803931064815505,-0.032502166924842854,-0.0177012826471781,-0.042182134550819
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,0.1666325382032855,0.21453791243487752,-0.0289156161964247,-0.022174283746371502,-0.144340744132279
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Pediococcus,0.04814032242137885,0.05763184973347015,-0.00720896803509465,-0.045363708543267295,-0.00335309041284895
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Unknown_013,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Unknown_013,0.03444432014013415,0.0563804174227602,0.0275609476957777,-0.005386632482798,0.013570536019556649
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,0.011541602631132401,0.06986504213479205,-0.00817354945241705,-0.01976313067002805,0.01503869752558305
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,-0.038037830664821595,0.19958962316768603,-0.021626299410163703,0.04251131773215165,0.0095582531460175
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0.07608746507765435,0.0907927975410256,0.0681253972840796,0.027552059459848198,-0.08984580020860025
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Unknown_014,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Unknown_014,0.0562212956565528,0.08350510440074695,0.0277168959204318,0.0614614067864552,-0.0369065266775083
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__|g__Unknown_015,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__,g__Unknown_015,0.06690249696393916,0.1246212276412745,-0.0352190618718045,-0.0199383619797883,-0.01264602511303535
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales|f__Turicibacteraceae|g__Turicibacter,k__Bacteria,p__Firmicutes,c__Bacilli,o__Turicibacterales,f__Turicibacteraceae,g__Turicibacter,-0.05020510090077055,0.008100968544644201,0.0091879332373882,0.04855257362897335,0.04919580527859125
TEMPTED,k__Bacteria|p__Firmicutes|c__Bacilli|o__|f__|g__Unknown_016,k__Bacteria,p__Firmicutes,c__Bacilli,o__,f__,g__Unknown_016,0.1074167721537425,0.196166830830042,-0.00227144935235395,-0.00647450385133315,-0.03405875340627865
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Unknown_017,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Catabacteriaceae,g__Unknown_017,0.0129330740841094,-0.01297833995019685,-0.044885782322219944,-0.0676579044938389,0.0649481607116997
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Unknown_018,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Unknown_018,0.0030758983030831,-0.02619680246815835,-0.0283803889568503,-0.059657363328845,0.06997856108118106
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Anaerococcus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Anaerococcus,0.0466618203057936,0.009130417083945151,0.0158083515340288,-0.0213908548225765,0.0245065354265137
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,0.08388054292856685,-0.06591527251690235,0.2119437247000585,0.0656056189655914,0.0217011426581307
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Peptoniphilus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Peptoniphilus,0.036546343209546,-0.0170651674141447,0.029489136305258998,-0.039974460496615696,0.022109487801692702
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Sarcina,-0.0013130557830213,-0.03548694998053665,0.027545345503910752,0.0357796626949824,0.05330905568027535
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Unknown_019,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Unknown_019,-0.013668995925161,-0.00282135407376625,0.01114015673993475,0.01206564105421035,0.06776946986709965
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Anaerofustis,0.00462928033061695,-0.02998569108469995,0.0059543887988075,-0.0447435392110613,0.0214347732045846
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,0.02456287395877855,-0.0102724101800039,-0.010803039579841599,-0.04341074805028455,-0.0138889026600498
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes,-0.0933276670773226,-0.013191001344043201,-0.0609097600578188,-0.0556471454544185,0.131540661221283
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,-0.13083983473765398,0.0138839552337254,0.10028475300450404,0.2338993811029345,-0.040325632237270995
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,-0.154007813273083,0.033581174719871904,-0.01310991163817625,0.1824496268366585,0.09739882225422075
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,-0.119722032599442,-0.02747721835352655,0.0544119043348008,0.11876363044527999,0.0335268911040908
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnobacterium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnobacterium,-0.0860554910848933,-0.050858720293638054,-0.06135750557613405,-0.019542224763540297,0.0935389946522946
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira,-0.16015387110922652,-0.07602964905156015,0.0561519564557284,0.19247596692795949,0.09274614851225679
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,-0.1876554038810915,0.01087056643558005,-0.010233241866206048,0.13773724358532902,0.15473063456317598
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unknown_020,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Unknown_020,-0.17736015086713652,-0.0102041040603704,0.08281030216136989,0.22746119770748952,0.0173429329170465
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Ruminococcus],k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Ruminococcus],-0.102010505820268,0.04431788587567185,0.0684595169230589,0.1766060549577075,0.01140988429478175
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,0.032842766739280355,-0.019333777807206298,0.00908002716421925,-0.04352727035328935,0.02703754073944415
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__rc4-4,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__rc4-4,0.02476554793447115,-0.0294405921065867,-0.0066894321858259505,-0.0528709051202206,0.0290234533894129
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Unknown_022,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Unknown_022,-0.0477673435127311,0.06775771095546959,0.09092667519009655,0.17133044125701752,0.0150562432840343
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus,-0.035533691253600494,-0.0398662142865934,0.0263530848965981,-0.0113006456777382,0.043498207669241895
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Faecalibacterium,-0.23093593400894802,-0.019163094149822202,-0.139707338881353,0.141008152457826,0.1118069925400195
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Oscillospira,-0.158993184770317,-0.0235918514330698,0.04923187589927365,0.11214904760310951,0.0067157528278195995
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,-0.21591533025988352,0.07065720966323585,-0.0533567650183667,0.1335610812168505,0.1339693342675315
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unknown_023,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Unknown_023,-0.21533700805483802,0.082850235417828,-0.074943057447205,0.18390179389573852,0.11501429796485099
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Acidaminococcus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Acidaminococcus,0.026046774452427653,-0.01442903096978215,0.00782234207494595,-0.0388747822098278,-0.0145716548233836
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Dialister,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Dialister,-0.013642364667365799,-0.0124655137028311,0.01174762370861315,-0.02935068149117895,-0.00478765773836905
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Megamonas,0.029666604864545552,-0.0324140093006962,-0.01656896843129465,-0.04038603871178105,-0.021434654239235552
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Megasphaera,0.03919398228330345,0.0618831185957599,0.02131909212527485,0.02213319640607895,-0.150936867761719
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Mitsuokella,0.03339855982827595,-0.01342889164001045,-0.0053804603876697,-0.03606528089551435,0.02051304289515965
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Negativicoccus,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Negativicoccus,0.055633685399840746,0.0001977360938251,0.0030698119692384998,-0.0547812023543418,0.03489176511065335
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Phascolarctobacterium,0.00281010457857845,-0.06833922941431254,-0.09786560332993005,-0.08325754331627674,-0.00855897190841375
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Selenomonas,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Selenomonas,0.0244678865109582,-0.03389884066973685,0.02715064732150015,-0.03760314241779975,0.0201102351218276
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unknown_024,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Unknown_024,-0.1284679343906845,-0.009375596604311899,-0.00726021542513835,0.02120454869082665,-0.11716432469959401
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Veillonella,0.12227102241627,-0.140772973227758,0.23953237979346598,0.0564061964677472,-0.138866402649227
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__Unknown_025,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__Unknown_025,-0.11840809158565099,0.00448240421930355,0.0424740196321124,0.1877388214360085,0.07671669728446875
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Adlercreutzia,0.00652792944735795,-0.027994046937845747,-0.016960473873065603,-0.06196963395360025,0.0481124874923338
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,0.050934233161227555,0.0280436763067813,0.0063375458440891,-0.021772387200129452,-0.0267300483974626
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,0.00623946305375255,-0.03812501031802575,-0.252958107822308,0.027299362076850547,-0.05652453822483585
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Eggerthella,0.00567827128037665,0.246993288307641,0.0245114645568225,0.0864948902372603,0.03489704511272385
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Slackia,0.014088540269728101,-0.0049164033035455496,-0.09406102507322395,-0.0245631855812493,-0.02232372216127795
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Unknown_026,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__Coriobacteriaceae,g__Unknown_026,-0.03380644714675115,0.03859492496415565,-0.1950327880001775,-0.01193523772056965,-0.08705717885972805
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__|g__Unknown_027,k__Bacteria,p__Firmicutes,c__Clostridia,o__Coriobacteriales,f__,g__Unknown_027,-0.1925657367702135,0.01469952653711375,0.015018930461184,0.1762120403402595,0.1149089943892105
TEMPTED,k__Bacteria|p__Firmicutes|c__Clostridia|o__|f__|g__Unknown_029,k__Bacteria,p__Firmicutes,c__Clostridia,o__,f__,g__Unknown_029,-0.172654372381773,0.0284103211577456,0.0546299671048335,0.1982840393135365,0.06938781491974325
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,0.0084597450483258,-0.0035213915239821,0.023114021245024,0.0004322014771923,0.0302271060625102
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,-0.0389605790616707,-0.06252140295754215,0.0069968666187246,-0.08076524563334314,0.0839373372658488
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unknown_030,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Unknown_030,0.0101930637718178,-0.040302311991703,-0.0087954715676771,-0.0642166601651262,0.0371238492244541
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__[Eubacterium],k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__[Eubacterium],-0.0561013860849857,-0.0047136778713238,0.14260456459236548,0.1569857669538005,-0.0699555953961678
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__cc_115,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__cc_115,0.0068556031279724,-0.04354628549234075,0.01120044021199745,-0.0526950080234126,0.0248664555861002
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Catenibacterium,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__[Coprobacillaceae],g__Catenibacterium,0.0203176781927622,-0.0340489100862813,-0.0516387672722013,-0.0423933993926967,-0.0139491768078521
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Coprobacillus,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__[Coprobacillaceae],g__Coprobacillus,-0.0404668625257587,-0.0319610348639508,0.09977280994620615,0.0306895769213293,0.0187460296491474
TEMPTED,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Unknown_031,k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__[Coprobacillaceae],g__Unknown_031,-0.122981748205685,0.08335250500548294,0.06508975090873215,0.1878617637292945,0.02391763900177685
TEMPTED,k__Bacteria|p__Firmicutes|c__RF3|o__ML615J-28|f__|g__Unknown_032,k__Bacteria,p__Firmicutes,c__RF3,o__ML615J-28,f__,g__Unknown_032,0.027947132501109848,-0.0167007942426513,-0.021045105699878247,-0.05112368933065155,0.0384827884789421
TEMPTED,k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,k__Bacteria,p__Fusobacteria,c__Fusobacteria,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,0.03059535412078065,-0.0463158910487341,0.0884913312924097,0.00448606975616045,-0.0425161107063748
TEMPTED,k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__J2-29,k__Bacteria,p__Fusobacteria,c__Fusobacteria,o__Fusobacteriales,f__Fusobacteriaceae,g__J2-29,0.030423275283054198,-0.031339265493158,-0.0026492869983204,-0.0413853531163583,0.0060478868206289005
TEMPTED,k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unknown_033,k__Bacteria,p__Fusobacteria,c__Fusobacteria,o__Fusobacteriales,f__Fusobacteriaceae,g__Unknown_033,0.0275374927885331,-0.0338825647169379,-0.0217049252277432,-0.0388863821260675,0.0024027219110597
TEMPTED,k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales|f__Victivallaceae|g__Unknown_034,k__Bacteria,p__Lentisphaerae,c__[Lentisphaeria],o__Victivallales,f__Victivallaceae,g__Unknown_034,0.0242872451339416,-0.0410929545721146,-0.012724106368134,-0.0506035693592522,0.0328842882273045
TEMPTED,k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__|f__|g__Unknown_035,k__Bacteria,p__Lentisphaerae,c__[Lentisphaeria],o__,f__,g__Unknown_035,0.0229695739895939,-0.0332064327970675,-0.0225805676640413,-0.0607954800901692,0.030214579417054
TEMPTED,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__|g__Unknown_036,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__RF32,f__,g__Unknown_036,-0.0575249866773687,-0.11173725451362901,-0.0932746029923904,-0.11121045429002199,0.0409450198722696
TEMPTED,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria|g__Unknown_037,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__mitochondria,g__Unknown_037,0.0026799879587399997,0.0069359690093346495,0.0324367879915924,0.00613094008746455,0.0217153656169541
TEMPTED,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Sutterella,-0.152468153257669,-0.243362941861991,-0.0248435295812012,0.059593955421797754,-0.190193260883383
TEMPTED,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Oxalobacter,0.0222776103229458,-0.0164408037151695,-0.0391882076020324,-0.0595035576144684,0.0397604806853623
TEMPTED,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Ralstonia,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Ralstonia,0.049937947323025256,0.036126936259825,-0.00298724434946125,-0.02787293533973805,0.0185413243166732
TEMPTED,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Unknown_038,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Unknown_038,0.032560154725432,-0.0374625261537045,0.06048134736635345,0.00375704063995815,0.0139961327084142
TEMPTED,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__|f__|g__Unknown_039,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__Unknown_039,0.02824247160276165,-0.04255809696622225,0.02120111468334735,-0.027457337405641602,-0.02630473111588965
TEMPTED,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila,-0.0505961325687979,-0.115117320258013,-0.13117835571237751,-0.12766393394605252,-0.0103072227004248
TEMPTED,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,0.013245194176334001,-0.02174806322656785,-0.052323728574013545,-0.06312531706476229,0.0611678455320339
TEMPTED,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,0.03533879113379031,-0.06870640575357126,0.09043004724507339,-0.00134644062708285,0.0080812348590608
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Unknown_040,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Unknown_040,0.03301770385083805,-0.02566622453187915,0.013656485775673851,-0.0418141332357479,0.020786547719409798
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Succinivibrio,0.0320213488470557,-0.0156269444940116,-0.0082531853273303,-0.0436154558224919,0.0165723127041508
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__|g__Unknown_041,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__,g__Unknown_041,0.05424019389268965,-0.0250226649636891,0.04193464878069115,-0.036633225787274945,-0.003917495184031099
